question_id,paragraph_id,answers
38434,[8313],['6 August']
38435,[8313],['bed']
38436,[8313],['Castel Gandolfo']
38437,[8314],['five']
38438,[8314],['Brazil']
38439,[8314],['Roman Curia']
38440,[8314],['regal vestments']
38441,[8315],['army']
38442,[8315],['Paul VI']
38443,[8315],['world']
38444,[8315],['bishops']
38445,[8315],['motu proprio Pro Comperto Sane']
38446,[8316],['a federal directorial republic']
38447,[8316],"['the Alps, the Swiss Plateau and the Jura']"
38448,[8317],['1 August 1291']
38449,[8317],['2002']
38450,[8317],['Switzerland']
38451,[8317],['1815']
38452,[8317],['Swiss National Day']
38453,[8318],"['German, French, Italian and Romansh']"
38454,[8318],['Suisse']
38455,[8318],['Schweiz']
38456,[8318],['Svizzera']
38457,[8319],['top or close to the top']
38458,[8319],['Switzerland']
38459,[8319],['Zürich and Geneva']
38460,[8320],['Switzer']
38461,[8320],['the Alemannic Schwiizer']
38462,[8321],['972']
38463,[8321],['after the Swabian War of 1499']
38464,[8321],['Schwiiz']
38465,[8322],['Hallstatt and La Tène']
38466,[8322],['La Tène']
38467,[8322],['15 BC']
38468,[8323],['raids by the Alamanni tribes']
38469,[8323],['the linear defence concept']
38470,[8323],['Germanic']
38471,[8323],['German tribes']
38472,[8324],['the Kings of the Burgundians']
38473,[8324],['the Swiss plateau']
38474,[8324],['valleys of the Alps']
38475,[8324],['Alemannia and Burgundy']
38476,[8324],['Frankish Empire']
38477,[8325],['extinction of its male line in 1263']
38478,[8325],['the Habsburgs']
38479,[8325],['Waldstätten']
38480,[8326],['By 1353']
38481,[8326],['end of the 15th century']
38482,[8326],['Swabian War']
38483,[8327],['Battle of Marignano']
38484,[8327],['religious']
38485,[8327],['1529 and 1531']
38486,[8327],['European countries']
38487,[8328],['the revolutionary French government']
38488,[8328],['a new unified constitution']
38489,[8328],['the cantons']
38490,[8328],['Helvetic Republic']
38491,[8328],['Helvetic']
38492,[8329],['Russian and Austrian']
38493,[8329],['The Swiss']
38494,[8329],['Act of Mediation']
38495,[8329],['Swiss autonomy']
38496,[8329],['19']
38497,[8330],['friendly fire']
38498,[8330],['less than a month']
38499,[8330],['major']
38500,[8331],['American']
38501,[8331],['local issues']
38502,[8331],['two']
38503,[8331],['Council of States']
38504,[8331],['National Council']
38505,[8332],['armed forces']
38506,[8332],['protect the economic heartland']
38507,[8332],"['strong, well-stockpiled positions high in the Alps']"
38508,[8333],"['over 300,000']"
38509,[8333],['end of the 20th century']
38510,[8334],['women']
38511,[8334],['Elisabeth Kopp']
38512,[8334],['Ruth Dreifuss']
38513,[8334],['1999']
38514,[8335],['2002']
38515,[8335],['Schengen treaty']
38516,[8335],['55%']
38517,[8336],"['41,285 square kilometres (15,940 sq mi)']"
38518,[8336],['27 /km² (70 /sq mi)']
38519,[8336],['southern']
38520,[8336],['Alps']
38521,[8337],['Swiss Plateau']
38522,[8337],['60%']
38523,[8338],['Monte Rosa']
38524,[8338],['Matterhorn']
38525,[8338],['48']
38526,[8338],['Pennine Alps in the canton of Valais']
38527,[8339],['mountaintops']
38528,[8339],['warm and humid at times with periodic rainfall']
38529,[8339],['sun']
38530,[8339],['Mediterranean']
38531,[8340],['föhn']
38532,[8340],['all times']
38533,[8340],['crossing the mountains']
38534,[8340],['wine']
38535,[8341],['first among 132 nations']
38536,[8341],['climate change']
38537,[8342],['1999']
38538,[8342],['bicameral parliament']
38539,[8342],['Federal Council']
38540,[8343],['200']
38541,[8343],['4 years']
38542,[8343],['referendums']
38543,[8343],['initiatives']
38544,[8344],['The Federal Council']
38545,[8344],['seven']
38546,[8344],['Federal Assembly']
38547,[8344],['one-year']
38548,[8345],"['commune, canton and federal levels']"
38549,[8345],['Direct democracy and federalism']
38550,[8346],"['100,000']"
38551,[8346],['18 months']
38552,[8346],['a counter-proposal']
38553,[8347],['all 26']
38554,[8347],['population and geographical area']
38555,[8347],"['1,253,500 (Zürich)']"
38556,[8347],"['15,000 (Appenzell Innerrhoden)']"
38557,[8348],['Congress of Vienna in 1815']
38558,[8348],['European Union']
38559,[8348],['since the end of its expansion in 1515']
38560,[8348],['avoids']
38561,[8349],['since 2006']
38562,[8349],['Palace of Nations in Geneva']
38563,[8349],['Switzerland']
38564,[8350],['Swiss Confederation']
38565,[8350],['International Labour Organization']
38566,[8350],"['important issues facing the world, including health and the environment']"
38567,[8350],['Bank for International Settlements']
38568,[8351],['at home']
38569,[8351],['all male Swiss citizens']
38570,[8351],['women']
38571,[8351],['Army XXI']
38572,[8351],"['120,000']"
38573,[8352],['nineteenth largest']
38574,[8352],['thirty-sixth largest']
38575,[8352],['highest European rating']
38576,[8353],"['137,094 USD at Purchasing power parity']"
38577,[8353],"['95,824 USD']"
38578,[8353],"[""Europe's most innovative country""]"
38579,[8354],['manufacturing']
38580,[8354],['chemicals']
38581,[8354],['a third']
38582,[8355],['Around 3.8 million']
38583,[8355],['21.8%']
38584,[8355],['4.4%']
38585,[8356],['20th']
38586,[8356],['low']
38587,[8357],['social welfare and finance & tax']
38588,[8357],['from 26.5% in to 12.4%']
38589,[8358],['Agricultural protectionism']
38590,[8358],['free']
38591,[8358],['European Free Trade Association']
38592,[8358],['Product market liberalisation']
38593,[8359],['the cantons']
38594,[8359],"[""children's school""]"
38595,[8359],['2000']
38596,[8360],['University of Zurich']
38597,[8360],"['nearly 25,000']"
38598,[8361],['113']
38599,[8361],['nine']
38600,[8362],['CERN']
38601,[8362],['Geneva']
38602,[8362],['particle physics']
38603,[8362],['scanning tunneling microscope']
38604,[8363],['through bilateral agreements']
38605,[8363],['the EU']
38606,[8364],['2004']
38607,[8364],['has since been ratified']
38608,[8364],"[""Switzerland's isolation from the rest of Europe""]"
38609,[8365],['poorer Southern and Central European countries']
38610,[8365],['secrecy']
38611,[8365],['raise tax rates to parity with the EU']
38612,[8366],['immigration']
38613,[8366],['a quota system']
38614,[8366],['58.5%']
38615,[8366],['bilateral agreements on the free movement of persons']
38616,[8367],['Fukushima Daiichi power plant in 2011']
38617,[8367],"[""the nation's energy use""]"
38618,[8368],['to ensure a secure and autonomous supply of energy']
38619,[8368],['2034']
38620,[8369],"['2,258']"
38621,[8369],['Federal Railways']
38622,[8369],['north and south']
38623,[8369],['the Alps']
38624,[8370],['road tolls and vehicle taxes']
38625,[8370],['Zürich']
38626,[8370],['Swiss International Air Lines']
38627,[8370],['22.8 million']
38628,[8371],['1998']
38629,[8371],['2003']
38630,[8371],['Environmental Integrity Group (EIG)']
38631,[8371],['66% to 96%']
38632,[8371],['among the top 10 green economies in the world']
38633,[8372],['Rubbish']
38634,[8372],['free']
38635,[8373],['23.3%']
38636,[8373],['Italians']
38637,[8373],['34.7%']
38638,[8373],['one fifth']
38639,[8373],['increase in xenophobia']
38640,[8374],['French']
38641,[8374],['Italian']
38642,[8375],['Swiss German']
38643,[8375],['have almost disappeared']
38644,[8376],['Helvetisms']
38645,[8377],['private insurance companies']
38646,[8377],['every applicant']
38647,[8377],['high costs of the services provided']
38648,[8378],['Between two thirds and three quarters']
38649,[8378],['higher']
38650,[8378],['70']
38651,[8379],['Zürich and Geneva']
38652,[8379],['increase']
38653,[8380],['Christianity']
38654,[8380],['Islam']
38655,[8380],['12%']
38656,[8380],['38.21%']
38657,[8381],['21.4%']
38658,[8381],['0.28%']
38659,[8381],['0.28%']
38660,[8381],['0.29%']
38661,[8382],['1536']
38662,[8382],['1980']
38663,[8383],['Romansh']
38664,[8383],['in Graubünden in eastern Switzerland']
38665,[8384],['ski resort culture']
38666,[8384],['farmer and herder culture']
38667,[8385],['SRG SSR']
38668,[8386],"['Skiing, snowboarding and mountaineering']"
38669,[8386],['St. Moritz']
38670,[8387],['Nati']
38671,[8387],['Switzerland']
38672,[8388],['Alinghi']
38673,[8388],['Alinghi']
38674,[8389],['Motorsport racecourses and events']
38675,[8389],['Swiss National Council']
38676,[8389],['Swiss Council of States']
38677,[8389],['Alain Menu']
38678,[8389],['Thomas Lüthi']
38679,[8390],['Hornussen']
38680,[8390],"['Swiss wrestling or ""Schwingen""']"
38681,[8390],['a heavy stone']
38682,[8390],['alpine']
38683,[8391],['western Switzerland']
38684,[8391],['climate and languages']
38685,[8391],['Emmental']
38686,[8392],['Roman era']
38687,[8392],['white']
38688,[8392],"['specific mixes of soil, air, altitude and light']"
38689,[8393],['Mali is the eighth-largest country in Africa']
38690,[8393],['Bamako']
38691,[8393],['Niger and Senegal rivers']
38692,[8393],['prominent natural resources include gold']
38693,[8393],['(55%) are non-denominational Muslims']
38694,[],[]
38695,[],[]
38696,[],[]
38697,[],[]
38698,[],[]
38699,[8394],"['Mali as a democratic, multi-party state']"
38700,[8394],['three']
38701,[8394],['Mali Empire (for which Mali is named)']
38702,[],[]
38703,[],[]
38704,[],[]
38705,[],[]
38706,[8395],"['new state, Azawad']"
38707,[8395],['French military']
38708,[8395],['Presidential elections']
38709,[],[]
38710,[],[]
38711,[],[]
38712,[],[]
38713,[8396],['Moroccan invasion in 1591']
38714,[8396],['Saharan trade routes lost significance.']
38715,[8396],['Judar Pasha']
38716,[],[]
38717,[],[]
38718,[],[]
38719,[],[]
38720,[8397],['Keïta regime']
38721,[8397],['Moussa Traoré']
38722,[8397],['president']
38723,[8397],['1968 to 1974']
38724,[],[]
38725,[],[]
38726,[],[]
38727,[],[]
38728,[8398],['student protests']
38729,[8398],['dictatorial regime']
38730,[8398],['growing wealth']
38731,[],[]
38732,[],[]
38733,[],[]
38734,[],[]
38735,[8399],['pro-democracy']
38736,[8399],['300 lives']
38737,[],[]
38738,[8400],['three associates']
38739,[8400],['26 March']
38740,[8400],['death sentence']
38741,[8400],['their part in the decision-making']
38742,[],[]
38743,[],[]
38744,[],[]
38745,[],[]
38746,[8401],['Lieutenant Colonel Amadou Toumani Touré']
38747,[8401],['pro-democracy']
38748,[8401],['refusal of soldiers to fire']
38749,[8401],['a national referendum']
38750,[],[]
38751,[],[]
38752,[],[]
38753,[],[]
38754,[8402],['Tuareg rebellion']
38755,[8402],['Amadou Sanogo']
38756,[8402],['MNLA']
38757,[],[]
38758,[],[]
38759,[],[]
38760,[],[]
38761,[8403],['torrid']
38762,[8403],['northern desert']
38763,[],[]
38764,[],[]
38765,[],[]
38766,[],[]
38767,[8404],"['the executive, legislative, and judicial branches of government']"
38768,[8404],['five-year']
38769,[],[]
38770,[8405],['The unicameral National Assembly']
38771,[8405],['113']
38772,[8405],['two regular sessions']
38773,[],[]
38774,[],[]
38775,[],[]
38776,[],[]
38777,[8406],['Supreme Court']
38778,[8406],['both judicial and administrative powers']
38779,[8406],['election']
38780,[],[]
38781,[],[]
38782,[8407],['1988']
38783,[8407],['World Bank and the International Monetary Fund']
38784,[8407],['sixteen enterprises']
38785,[8407],['20']
38786,[],[]
38787,[],[]
38788,[],[]
38789,[8408],['48']
38790,[8408],['6.4 children']
38791,[8408],['16.5']
38792,[],[]
38793,[],[]
38794,[],[]
38795,[],[]
38796,[],[]
38797,[8409],"['200,000']"
38798,[8409],['Tamasheq']
38799,[8409],['far north']
38800,[],[]
38801,[],[]
38802,[8410],['Songhai and nomadic Tuaregs']
38803,[8410],['Malian government']
38804,[8410],['radical Islamists']
38805,[8410],['servitude and bondage']
38806,[8410],['discrimination']
38807,[],[]
38808,[],[]
38809,[],[]
38810,[8411],"['poverty, malnutrition, and inadequate hygiene and sanitation']"
38811,[8411],['among the worst in the world']
38812,[8411],['Life expectancy']
38813,[8411],['62–65']
38814,[8411],['69']
38815,[],[]
38816,[],[]
38817,[],[]
38818,[],[]
38819,[8412],['International Crops Research Institute for the Semi-Arid Tropics']
38820,[8412],['equinut']
38821,[8412],"['peanut paste, honey and millet or rice flour']"
38822,[],[]
38823,[],[]
38824,[],[]
38825,[],[]
38826,[8413],['cholera and tuberculosis']
38827,[8413],['85–91']
38828,[8413],['immunization']
38829,[],[]
38830,[],[]
38831,[],[]
38832,[8414],['Keepers of Memories']
38833,[8414],['Dance']
38834,[8414],['mask']
38835,[8414],['Ali Farka Touré']
38836,[8414],['Salif Keita']
38837,[],[]
38838,[],[]
38839,[],[]
38840,[8415],['Charlotte']
38841,[8415],['Sir Walter Raleigh']
38842,[8415],['Dare']
38843,[8415],"['439,896']"
38844,[],[]
38845,[],[]
38846,[],[]
38847,[],[]
38848,[],[]
38849,[8416],"['1,214,516']"
38850,[8416],['Duke']
38851,[8416],['1959']
38852,[],[]
38853,[],[]
38854,[],[]
38855,[8417],['planned']
38856,[8417],['1792']
38857,[8417],['Research Triangle Park']
38858,[8417],['fastest growing']
38859,[],[]
38860,[],[]
38861,[],[]
38862,[],[]
38863,[8418],"['North Carolina State University,']"
38864,[8418],['Shaw']
38865,[8418],['Andrew Johnson']
38866,[],[]
38867,[],[]
38868,[],[]
38869,[],[]
38870,[8419],['state legislators.']
38871,[8419],['planned']
38872,[8419],"['the downtown streets of North, East, West and South streets']"
38873,[8419],['Philadelphia']
38874,[],[]
38875,[],[]
38876,[],[]
38877,[8420],['Zebulon Baird Vance']
38878,[8420],['breastworks']
38879,[8420],['Union cavalry']
38880,[8420],"['a state economy based on agriculture,']"
38881,[],[]
38882,[],[]
38883,[],[]
38884,[],[]
38885,[8421],['1880']
38886,[8421],"['The North Carolina College of Agriculture and Mechanic Arts,']"
38887,[],[]
38888,[],[]
38889,[],[]
38890,[8422],['1898']
38891,[8422],['2nd']
38892,[8422],['the state legislature passed a new constitution']
38893,[],[]
38894,[],[]
38895,[],[]
38896,[],[]
38897,[8423],['1930s']
38898,[8423],['recreational and educational programs']
38899,[8423],['Raleigh Memorial Auditorium']
38900,[8423],"['Raleigh-Durham Aeronautical Authority to build a larger airport between Raleigh and Durham,']"
38901,[],[]
38902,[],[]
38903,[],[]
38904,[8424],['northeast central region of North Carolina']
38905,[8424],"['""fall line""']"
38906,[8424],"[""gently rolling hills that slope eastward toward the state's flat coastal plain.""]"
38907,[],[]
38908,[],[]
38909,[],[]
38910,[8425],"['Fayetteville Street downtown business district,']"
38911,[8425],"['Cameron Park, Boylan Heights, Country Club Hills,']"
38912,[8425],['Downtown Raleigh Alliance']
38913,[8425],"['Warehouse, Fayetteville Street']"
38914,[],[]
38915,[],[]
38916,[],[]
38917,[],[]
38918,[8426],"['Glenwood/Creedmoor Road to the West, Wake Forest Road to the East, and Millbrook Road']"
38919,[8426],['John Kane']
38920,[8426],"['July 25, 2011']"
38921,[],[]
38922,[],[]
38923,[],[]
38924,[],[]
38925,[8427],['along Hillsborough Street and Western Boulevard.']
38926,[8427],['North Carolina State University']
38927,[8427],['PNC Arena']
38928,[8427],['Rex Hospital.']
38929,[8427],['2 miles']
38930,[],[]
38931,[],[]
38932,[],[]
38933,[8428],['large shopping areas.']
38934,[8428],"['expansive, diverse, and fast-growing']"
38935,[],[]
38936,[],[]
38937,[],[]
38938,[8429],['along U.S. 401 south toward Fuquay-Varina']
38939,[8429],['least developed and least dense']
38940,[8429],"['Cary,']"
38941,[8429],"['Renaissance Park, Lake Wheeler, Swift Creek']"
38942,[],[]
38943,[],[]
38944,[],[]
38945,[],[]
38946,[8430],['downtown']
38947,[8430],"['Chastain, Chavis Heights, Raleigh Country Club,']"
38948,[],[]
38949,[],[]
38950,[],[]
38951,[],[]
38952,[8431],['humid subtropical climate']
38953,[8431],['four']
38954,[8431],['69 nights per year']
38955,[],[]
38956,[],[]
38957,[],[]
38958,[8432],['6.0 inches']
38959,[8432],"['January 24–25, 2000']"
38960,[8432],['20.3 inches']
38961,[8432],['cold air damming']
38962,[8432],['Appalachian Mountains.']
38963,[],[]
38964,[],[]
38965,[8433],['drought']
38966,[8433],['restricted water use']
38967,[8433],['Isabel']
38968,[8433],['F3']
38969,[],[]
38970,[],[]
38971,[],[]
38972,[],[]
38973,[],[]
38974,[8434],"['61,371']"
38975,[8434],"['2,409.2 people per square mile']"
38976,[8434],"['120,699 housing']"
38977,[8434],['63.31%']
38978,[8434],['0.04%']
38979,[],[]
38980,[],[]
38981,[],[]
38982,[8435],['26.5%']
38983,[8435],['married couples living together']
38984,[8435],['6.2%']
38985,[8435],['2.97 persons.']
38986,[],[]
38987,[],[]
38988,[],[]
38989,[],[]
38990,[8436],['10.85']
38991,[8436],"[""Eastern Orthodox, Coptic Orthodox, Jehovah's Witness,""]"
38992,[8436],['1.06%']
38993,[],[]
38994,[],[]
38995,[],[]
38996,[8437],['banking/financial services;']
38997,[8437],"[""North Carolina's Research Triangle""]"
38998,[8437],['high-tech and biotech research']
38999,[8437],['The city is a major retail shipping point']
39000,[],[]
39001,[],[]
39002,[],[]
39003,[8438],['The Time Warner Cable Music Pavilion']
39004,[8438],['Koka Booth Amphitheatre']
39005,[8438],['one of several clubs in downtown Raleigh that schedules many concerts']
39006,[],[]
39007,[],[]
39008,[],[]
39009,[],[]
39010,[8439],['Fletcher Opera Theater']
39011,[8439],['2008']
39012,[8439],['Raleigh Little Theatre']
39013,[8439],['Stewart and Thompson Theaters']
39014,[],[]
39015,[8440],['North Carolina State Fairgrounds']
39016,[8440],"['American Art, European Art and ancient art,']"
39017,[8440],['public funds']
39018,[],[]
39019,[],[]
39020,[],[]
39021,[],[]
39022,[8441],['PNC Arena']
39023,[],[]
39024,[],[]
39025,[],[]
39026,[],[]
39027,[8442],['Raleigh IceCaps of the ECHL (1991–1998); Carolina Cobras of the Arena Football']
39028,[8442],['1997–1999']
39029,[8442],['2002']
39030,[],[]
39031,[],[]
39032,[],[]
39033,[8443],['southwest Raleigh']
39034,[8443],['Wolfpack']
39035,[8443],['Carter-Finley Stadium']
39036,[8443],['third largest football stadium in North Carolina']
39037,[8443],['Reynolds Coliseum']
39038,[],[]
39039,[],[]
39040,[],[]
39041,[8444],"['park land,']"
39042,[8444],['BMX championship-caliber']
39043,[8444],['J. C. Raulston Arboretum']
39044,[],[]
39045,[],[]
39046,[],[]
39047,[8445],"['1,740']"
39048,[8445],['property crime']
39049,[8445],['far below both the national average']
39050,[8445],['14']
39051,[],[]
39052,[],[]
39053,[],[]
39054,[],[]
39055,[8446],['Wake County Public School System']
39056,[8446],['three']
39057,[8446],['International Baccalaureate']
39058,[],[]
39059,[],[]
39060,[],[]
39061,[],[]
39062,[8447],['Interstate-40 between Raleigh and Durham']
39063,[8447],['passengers']
39064,[8447],['Terminal C']
39065,[],[]
39066,[],[]
39067,[],[]
39068,[8448],"['scheduled, fixed-route regional and commuter bus service']"
39069,[8448],"['Raleigh-Durham International Airport, Research Triangle Park']"
39070,[8448],['Triangle Transit also coordinates an extensive vanpool']
39071,[8448],"[""rideshare program that serves the region's larger employers""]"
39072,[],[]
39073,[],[]
39074,[8449],['1853']
39075,[8449],['1856']
39076,[8449],['Ottoman Empire']
39077,[8449],['The French']
39078,[8449],['Russia']
39079,[8450],['Nicholas I of Russia and Napoleon III']
39080,[8450],['Nicholas']
39081,[8450],['Ottomans']
39082,[8450],['October']
39083,[8451],['Balkans']
39084,[8451],['modern Romania']
39085,[8451],['Sinop']
39086,[8451],['France and the UK']
39087,[8452],['Black Sea']
39088,[8452],['1854']
39089,[8452],['October']
39090,[8453],['eleven months']
39091,[8453],['Russia']
39092,[8453],['30 March 1856']
39093,[8453],['Orthodox church']
39094,[8454],"['explosive naval shells, railways, and telegraphs']"
39095,[8454],['written reports and photographs']
39096,[8455],['1821']
39097,[8455],['Sultan Mahmud II']
39098,[8455],['1826']
39099,[8455],['the allied Anglo-Franco-Russian fleet']
39100,[8455],['1830']
39101,[8456],['1830']
39102,[8456],['Muhammad Ali of Egypt']
39103,[8456],['Russian']
39104,[8457],['Muhammad Ali of Egypt']
39105,[8457],['1839']
39106,[8457],['1840']
39107,[8458],['Russia']
39108,[8458],['Treaty of Vienna']
39109,[8458],['1848']
39110,[8459],['Wild Fields']
39111,[8459],['Orthodox Christians']
39112,[8459],['New Russia']
39113,[8460],['railroad network']
39114,[8460],"[""pocketed their men's pay""]"
39115,[8461],['1854']
39116,[8461],['Napoleon III']
39117,[8461],['Charles de La Valette']
39118,[8461],['clerical party']
39119,[8461],['ambassador to the Porte']
39120,[8462],['Charlemagne']
39121,[8462],['London Straits Convention']
39122,[8462],['Sultan Abdülmecid I']
39123,[8462],['Greek Orthodox Church']
39124,[8463],['George Hamilton Seymour']
39125,[8463],['Prince Menshikov']
39126,[8463],['1853']
39127,[8464],['Lord Aberdeen']
39128,[8464],['Stratford Canning']
39129,[8464],['Colonel Rose']
39130,[8464],['Constantinople']
39131,[8464],['Sultan']
39132,[8465],['the Tsar']
39133,[8465],['Field Marshal Ivan Paskevich and General Mikhail Gorchakov']
39134,[8465],['1853']
39135,[8465],['sickness']
39136,[8466],['Russia']
39137,[8466],"[""Ottoman Empire of the Tsar's""]"
39138,[8466],['Nicholas']
39139,[8467],"['United Kingdom, France, Austria and Prussia']"
39140,[8467],['Count Karl von Buol']
39141,[8467],['1853']
39142,[8467],['Abdülmecid I']
39143,[8467],['Nicholas I']
39144,[8468],['Battle of Sinop']
39145,[8468],['a fleet']
39146,[8468],['a patrol squadron of Ottoman frigates and corvettes']
39147,[8468],['cause for war']
39148,[8468],['28 March 1854']
39149,[8469],['Britain']
39150,[8469],['The Corps of Royal Engineers']
39151,[8469],['British Ambassador and the French Emperor']
39152,[8470],['Nicholas']
39153,[8470],['Russian troops in the Balkans']
39154,[8470],['the United Kingdom and France']
39155,[8470],"[""Russia's rejection of the ultimatum""]"
39156,[8471],['1853']
39157,[8471],['Omar Pasha']
39158,[8471],['Calafat']
39159,[8471],['Chetatea or Cetate']
39160,[8472],['the Russians']
39161,[8472],['Danube River']
39162,[8472],"['60,000 troops']"
39163,[8472],['23 June 1854']
39164,[8472],['lack of equipment']
39165,[8473],['Austrian forces']
39166,[8473],['River Pruth']
39167,[8473],['Turkey']
39168,[8474],['Omar Pasha']
39169,[8474],['Giurgiu']
39170,[8475],['harbour at Sinop']
39171,[8475],['Furious']
39172,[8475],['an Anglo-French fleet']
39173,[8476],['Sevastopol']
39174,[8476],['blockships']
39175,[8476],['to reinforce batteries on shore']
39176,[8476],['four']
39177,[8476],['twelve']
39178,[8477],['1854']
39179,[8477],['bay of Eupatoria']
39180,[8477],['500 Marines']
39181,[8477],['Katcha']
39182,[8478],['6000 men']
39183,[8478],['Alma river']
39184,[8478],['three hours']
39185,[8478],"['3,300']"
39186,[8478],['south']
39187,[8479],['25 September']
39188,[8479],['Sir John Burgoyne']
39189,[8479],['Raglan and St Arnaud']
39190,[8480],['17 October']
39191,[8480],['126 guns']
39192,[8480],['The British']
39193,[8481],['93rd Highlanders']
39194,[8481],['Kadikoi']
39195,[8481],['Minie rifles']
39196,[8481],"['a single line, two men deep']"
39197,[8482],['Heavy Brigade']
39198,[8482],['The local commanders']
39199,[8483],['Cardigan']
39200,[8483],['Russian batteries']
39201,[8483],['278']
39202,[8483],['Alfred Lord Tennyson']
39203,[8484],['a deteriorating supply situation']
39204,[8484],['A tramroad']
39205,[8484],['the frozen ground']
39206,[8485],['the Malakoff']
39207,[8485],['Mamelon']
39208,[8485],['Malakoff']
39209,[8485],['the Mamelon']
39210,[8486],['Raglan']
39211,[8486],['the base at Balaclava']
39212,[8486],['newly arrived Sardinian and Ottoman troops']
39213,[8486],['the Russians']
39214,[8487],['September']
39215,[8487],['the French']
39216,[8487],['the Russian defences']
39217,[8487],['the British']
39218,[8488],['Anglo-French naval squadron']
39219,[8488],['Azov Sea']
39220,[8488],['the Kerch Strait']
39221,[8488],['the seaport of Taganrog']
39222,[8488],['Rostov on Don']
39223,[8489],['a fisherman who moved buoys']
39224,[8489],['The Cossacks']
39225,[8489],['19–31 August']
39226,[8489],['2nd September']
39227,[8489],['the city was already fortified']
39228,[8490],['the Turks']
39229,[8490],['20000 troops']
39230,[8490],['Marani']
39231,[8490],['reinforcements']
39232,[8491],['Eristov']
39233,[8491],['Kars and Gyumri']
39234,[8491],['the Persians']
39235,[8492],"['75,000']"
39236,[8492],['starve them out']
39237,[8492],['Erzerum']
39238,[8493],['the western powers']
39239,[8493],['8000']
39240,[8493],['the Ingur River']
39241,[8493],['the Tskhenis-dzqali']
39242,[8494],['The Baltic']
39243,[8494],['Anglo-French fleet']
39244,[8494],['April 1854']
39245,[8494],['British and French fleet']
39246,[8495],['Åland Islands']
39247,[8495],['entrance to the harbor']
39248,[8496],['newly invented blockade mines']
39249,[8496],['Immanuel Nobel']
39250,[8496],['industrial explosives']
39251,[8496],['Alfred Nobel']
39252,[8497],['Rear Admiral David Price']
39253,[8497],['snow']
39254,[8497],['the Kamchatka Peninsula']
39255,[8498],['Victor Emmanuel II']
39256,[8498],['Piedmont-Sardinia']
39257,[8499],['1854']
39258,[8499],['Greeks']
39259,[8500],['Trafalgar Square']
39260,[8500],['with truncheons']
39261,[8500],['Aberdeen']
39262,[8500],['Foreign Secretary']
39263,[8501],['the Congress of Paris']
39264,[8501],['1856']
39265,[8501],['the Tsar and the Sultan']
39266,[8501],['the Ottoman Empire']
39267,[8501],"['The United Kingdom, France, Sardinia and Turkey']"
39268,[8502],['1871']
39269,[8502],['Franco-Prussian War']
39270,[8502],['1870–1871']
39271,[8502],['a Third French Republic']
39272,[8503],['Austria']
39273,[8503],['Austro-Prussian War']
39274,[8503],['Kingdom of Sardinia']
39275,[8504],['Concert of Europe']
39276,[8505],['Andrew Lambert and Winfried Baumgart']
39277,[8506],['British Columbia']
39278,[8506],['Alexander II']
39279,[8506],['the United Kingdom']
39280,[8507],['William Howard Russell']
39281,[8507],['The Times']
39282,[8507],['the French']
39283,[8508],['the newspapers']
39284,[8508],['1857']
39285,[8508],['Charge of the Light Brigade']
39286,[8509],['The Crimean War']
39287,[8509],['William Howard Russell']
39288,[8509],['prompting the resignation of the sitting British government']
39289,[8509],['The Crimean War']
39290,[8510],['purposes are other than making a profit']
39291,[8510],['furthering a particular social cause or advocating for a particular point of view']
39292,[8510],"[""further achieve its purpose or mission, rather than distributing its surplus income to the organization's shareholders (or equivalents) as profit""]"
39293,[],[]
39294,[],[]
39295,[],[]
39296,[8511],['member-serving or community-serving']
39297,[8511],"['providing services to the community in general, either globally or locally']"
39298,[8511],['by directly supporting them']
39299,[],[]
39300,[],[]
39301,[],[]
39302,[],[]
39303,[8512],['controlling members or a board of directors']
39304,[8512],"['Many have paid staff including management, whereas others employ unpaid volunteers and even executives who work with or without compensation']"
39305,[8512],['to meet legal requirements for establishing a contract between the executive and the organization']
39306,[],[]
39307,[],[]
39308,[],[]
39309,[],[]
39310,[8513],"['profit corporation or as a trust, a cooperative, or they exist informally']"
39311,[8513],['a supporting organization']
39312,[8513],['giving value to the groups of people they administer to']
39313,[],[]
39314,[],[]
39315,[],[]
39316,[8514],['membership and board-only']
39317,[8514],['elects the board and has regular meetings and the power to amend the bylaws']
39318,[8514],"['self-selected board, and a membership whose powers are limited to those delegated to it by the board']"
39319,[8514],['Board members who decide what percentage of your donations will increase their personal wealth are rampant in abusing this designation']
39320,[],[]
39321,[],[]
39322,[],[]
39323,[],[]
39324,[8515],['incorporated or unincorporated']
39325,[8515],['nonprofit legislation has not kept pace with legislation that governs for-profit corporations']
39326,[8515],['by the filing of Articles of Incorporation or Articles of Association']
39327,[8515],['Letters Patent']
39328,[],[]
39329,[],[]
39330,[],[]
39331,[],[]
39332,[],[]
39333,[8516],['2009']
39334,[8516],['2010']
39335,[8516],['1 July 2013']
39336,[8516],['10 October 2011']
39337,[],[]
39338,[],[]
39339,[],[]
39340,[],[]
39341,[8517],['Canada Revenue Agency (CRA)']
39342,[8517],['income tax receipts']
39343,[],[]
39344,[],[]
39345,[],[]
39346,[],[]
39347,[],[]
39348,[8518],['a tax certificate']
39349,[8518],['Companies and Intellectual Property Commission as Nonprofit Companies (NPCs)']
39350,[8518],"['South Africa Revenue Services ""SARS""']"
39351,[],[]
39352,[],[]
39353,[],[]
39354,[],[]
39355,[8519],['Charity Commission']
